;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S22;Resting;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-6.28039;-8.10897;-0.171889;15.4978
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-8.65371;-13.7333;16.0833;-10.288
S2;Form left;0.048296019;0.038330401;0.017540735;0.025362878;0.048207643;0.038281042;0.017555194;0.025518679;0.051127212;0.037736107;0.018233354;0.029004492;0.045761407;0.038772568;0.017151155;0.023896445;0.045448238;0.038189935;0.017620225;0.023859003;0.03966123;0.033953734;0.016130288;0.021972587;0.035261206;0.03196354;0.015406779;0.019280419;7.56284;4.94601;-5.94107;-1.21649
S3;Form left;0.051511846;0.036240204;0.011452682;0.027630905;0.053381809;0.038523065;0.011790039;0.02827448;0.050888404;0.040989809;0.012330454;0.029555216;0.050086285;0.033819178;0.011674912;0.028615302;0.048060257;0.034247148;0.011865076;0.02996582;0.041954077;0.031338209;0.011208794;0.026232884;0.041756482;0.028953911;0.011373489;0.026556249;9.1204;3.65623;-7.23219;1.12127
S5;Form left;0.037204367;0.035523262;0.030103676;0.017592337;0.041738598;0.039059895;0.036046489;0.017242543;0.040904278;0.040590361;0.039918141;0.01684147;0.036634354;0.035730655;0.027329374;0.01820827;0.036971576;0.036630296;0.028834023;0.019550881;0.033155754;0.033075132;0.034323277;0.015598755;0.032241029;0.030365566;0.025990854;0.016653607;4.15537;4.31873;-2.47048;-4.79457
S7;Form left;0.057342471;0.042430688;0.011910723;0.014726635;0.057121228;0.042218023;0.012098324;0.016877247;0.055806244;0.042052737;0.012814394;0.018697501;0.060540935;0.043582391;0.012923382;0.01558287;0.059708184;0.044369253;0.015037365;0.017843793;0.04499965;0.035865264;0.01068949;0.013545288;0.045252723;0.037145854;0.011753864;0.013667267;11.8129;7.79009;-7.05407;-5.77245
S10;Form left;0.04954088;0.037432198;0.017308416;0.01331332;0.048301824;0.036148873;0.016826354;0.013001324;0.047291731;0.036086847;0.017626327;0.013118;0.050147113;0.038447237;0.018483941;0.014350689;0.051403007;0.042122433;0.020840407;0.016457049;0.054164968;0.037203619;0.016621432;0.012819019;0.045673906;0.035379595;0.01723866;0.012782097;9.79288;5.53835;-5.77357;-6.84
S14;Form left;0.026120783;0.018409952;0.04627892;0.035449599;0.024737506;0.020104803;0.0663182;0.057524012;0.031534227;0.023622874;0.058962193;0.068004203;0.026170432;0.021815297;0.0450024;0.036100075;0.026930777;0.019914448;0.041132109;0.038353231;0.022838291;0.017246785;0.034349029;0.025568859;0.022353151;0.017378579;0.030391206;0.020055404;-0.775918;-6.09861;0.895852;6.7005
S15;Form left;0.059978932;0.02988873;0.017766232;0.013871661;0.062957056;0.030607986;0.01928233;0.014042696;0.065002934;0.031452661;0.020572431;0.014496081;0.056982539;0.029206817;0.017961593;0.014634734;0.05142125;0.027489321;0.019978927;0.015032883;0.039947298;0.02378075;0.0208709;0.012252907;0.037831638;0.022976168;0.020870387;0.012579674;11.2463;-0.843485;-5.36896;-6.80242
S16;Form left;0.065149839;0.032978231;0.013321954;0.014838921;0.066856933;0.033513072;0.013493961;0.016200099;0.067556813;0.032976269;0.013583031;0.017155311;0.070121924;0.03305757;0.013679727;0.015320015;0.068528235;0.032637293;0.013774833;0.016947507;0.049599077;0.026614889;0.011981229;0.012623949;0.053883532;0.02949938;0.011396059;0.012400673;15.6476;1.62151;-6.90085;-6.18538
S18;Form left;0.024000739;0.028720995;0.025943238;0.037698333;0.023914101;0.029810853;0.029837831;0.046176054;0.025282816;0.034972371;0.034740074;0.05860047;0.023523333;0.030583978;0.023321847;0.041808567;0.025593167;0.035817407;0.024434175;0.044394966;0.021714444;0.029094018;0.03130863;0.036760012;0.020948159;0.030866664;0.024495822;0.032658056;-1.74741;1.5156;-3.43598;8.68159
S19;Form left;0.031385823;0.032445461;0.037472559;0.023211809;0.030164421;0.033521531;0.040993116;0.025698702;0.030203865;0.033576714;0.042605491;0.032334022;0.03076637;0.030674599;0.036637098;0.022260304;0.031585089;0.03065058;0.042580929;0.024301137;0.025945905;0.034991576;0.046825034;0.026480012;0.025380634;0.028544548;0.035984475;0.020307499;0.79452;1.90797;-0.408299;-0.81874
