;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4
0;2S11;Resting open;0.083395849;0.086271568;0.087021755;0.080145036;0.080020005;0.099649912;0.113903476;0.517379345;0.393848462;0.495623906;0.246061515;0.404351088;0.242060515;0.522630658;0.367341835;0.199049762;0.441235309;0.216804201;0.278194549;0.16704176;0.39659915;0.172793198;0.4056014;0.302450613;0.290322581;0.18792198;0.247811953;0.277694424
0;2S12;Resting open;0.072018005;0.06364091;0.064891223;0.068392098;0.07351838;0.066891723;0.065391348;0.494498625;0.296824206;0.442860715;0.235433858;0.405726432;0.306451613;0.44636159;0.308827207;0.190172543;0.463115779;0.215303826;0.209927482;0.151162791;0.330332583;0.154913728;0.365341335;0.274443611;0.388472118;0.185796449;0.269567392;0.276069017
0;2S13;Resting open;0.072893223;0.070517629;0.071767942;0.070892723;0.069767442;0.082270568;0.087271818;0.406101525;0.210927732;0.442985746;0.151412853;0.395223806;0.407101775;0.441985496;0.257314329;0.13415854;0.688297074;0.250937734;0.15503876;0.107276819;0.389347337;0.147911978;0.289197299;0.248187047;0.555888972;0.131782946;0.244186047;0.273693423
0;2S1;Resting;0.077644411;0.075768942;0.074143536;0.069642411;0.055888972;0.083770943;0.084396099;0.465741435;0.25243811;0.455738935;0.216929232;0.391222806;0.363590898;0.407851963;0.27731933;0.147411853;0.563140785;0.235433858;0.169292323;0.107901975;0.356589147;0.155913978;0.418854714;0.23955989;0.519754939;0.13315829;0.322455614;0.243060765
0;2S2;Resting;0.066266567;0.068517129;0.062265566;0.066266567;0.058389597;0.066391598;0.065891473;0.316579145;0.208177044;0.265566392;0.140285071;0.246436609;0.249937484;0.458864716;0.188797199;0.113778445;0.484246062;0.182170543;0.136034009;0.095523881;0.346336584;0.131907977;0.267191798;0.163290823;0.415853963;0.102150538;0.209677419;0.179794949
0;2S3;Resting;0.075643911;0.086021505;0.088397099;0.080145036;0.083395849;0.078769692;0.073643411;0.41847962;0.321705426;0.358589647;0.232683171;0.254063516;0.234933733;0.490497624;0.300950238;0.192173043;0.301575394;0.203925981;0.238059515;0.173293323;0.312578145;0.172168042;0.399349837;0.18692173;0.303325831;0.13615904;0.236809202;0.204301075
0;2S4;Resting;0.069267317;0.067391848;0.067266817;0.066266567;0.06464116;0.069392348;0.067391848;0.326581645;0.266191548;0.257814454;0.134408602;0.317829457;0.222930733;0.428982246;0.226431608;0.131407852;0.402350588;0.184796199;0.1987997;0.127531883;0.375843961;0.167291823;0.302450613;0.21667917;0.460990248;0.124531133;0.269067267;0.215803951
0;2S5;Resting;0.093898475;0.090397599;0.0963991;0.091272818;0.088022006;0.10140035;0.088022006;0.500500125;0.278194549;0.459989997;0.236684171;0.359339835;0.429857464;0.460865216;0.294948737;0.191422856;0.444236059;0.290572643;0.200175044;0.156914229;0.326206552;0.182170543;0.429482371;0.215053763;0.468867217;0.145536384;0.284196049;0.292698175
0;2S6;Resting;0.071142786;0.074893723;0.068267067;0.065141285;0.064766192;0.087646912;0.074768692;0.643410853;0.311577894;0.356964241;0.238184546;0.480995249;0.370092523;0.468242061;0.252313078;0.18492123;0.525131283;0.260065016;0.162415604;0.130907727;0.340710178;0.157289322;0.332833208;0.208802201;0.343210803;0.164791198;0.400100025;0.303950988
0;2S7;Resting;0.064891223;0.068267067;0.068017004;0.061890473;0.055513878;0.07951988;0.064516129;0.225806452;0.176044011;0.34196049;0.232183046;0.252813203;0.318954739;0.403350838;0.13315829;0.134658665;0.347211803;0.164666167;0.11327832;0.110027507;0.307326832;0.142285571;0.260065016;0.155663916;0.31207802;0.143410853;0.286196549;0.228182046
0;2S8;Resting;0.048512128;0.051262816;0.058014504;0.053888472;0.060140035;0.053513378;0.055513878;0.588147037;0.344211053;0.532133033;0.332083021;0.461740435;0.410977744;0.542135534;0.356339085;0.231307827;0.537134284;0.282820705;0.243685921;0.179419855;0.371092773;0.187421855;0.508877219;0.284196049;0.426731683;0.205926482;0.376469117;0.335708927
0;2S9;Resting;0.06164041;0.063015754;0.065016254;0.061015254;0.069142286;0.067516879;0.066516629;0.434483621;0.21467867;0.307951988;0.118154539;0.338084521;0.259314829;0.446861715;0.166916729;0.090772693;0.418104526;0.149537384;0.110027507;0.084646162;0.293323331;0.100150038;0.239309827;0.149037259;0.473618405;0.081270318;0.205301325;0.163915979
0;2S10;Resting;0.068267067;0.070017504;0.070517629;0.070142536;0.063140785;0.075143786;0.093023256;0.528132033;0.33895974;0.441485371;0.233183296;0.414103526;0.251062766;0.574018505;0.267566892;0.166916729;0.401975494;0.178169542;0.205176294;0.151537884;0.318204551;0.141660415;0.489997499;0.26744186;0.353713428;0.161290323;0.259189797;0.302075519
0;2S11;Resting;0.067141785;0.069267317;0.070892723;0.067016754;0.056264066;0.082020505;0.089147287;0.502750688;0.404976244;0.482995749;0.227556889;0.401725431;0.236184046;0.491997999;0.344836209;0.181295324;0.418354589;0.209427357;0.282195549;0.148787197;0.374843711;0.15703926;0.357589397;0.285696424;0.281195299;0.170292573;0.229557389;0.250562641
0;2S12;Resting;0.08052013;0.078894724;0.082645661;0.070017504;0.08152038;0.07551888;0.069767442;0.513253313;0.268692173;0.441485371;0.222930733;0.416104026;0.297324331;0.464741185;0.275818955;0.158664666;0.512253063;0.206301575;0.173418355;0.120405101;0.32208052;0.134533633;0.408727182;0.249687422;0.456864216;0.153163291;0.326831708;0.262190548
0;2S13;Resting;0.059514879;0.056014004;0.061390348;0.055513878;0.050012503;0.062390598;0.056514129;0.365466367;0.181420355;0.390972743;0.109152288;0.348087022;0.360590148;0.409602401;0.195548887;0.096774194;0.732683171;0.208177044;0.118529632;0.084021005;0.383095774;0.123530883;0.232183046;0.18292073;0.552138035;0.091272818;0.198049512;0.218554639
0;2S1;Square motion left;0.085301508;0.085929648;0.085301508;0.074120603;0.075502513;0.097613065;0.085301508;0.428140704;0.266457286;0.417336683;0.252135678;0.407035176;0.362939698;0.409045226;0.217085427;0.149371859;0.431281407;0.203643216;0.157286432;0.125251256;0.351130653;0.152889447;0.448115578;0.229899497;0.449246231;0.163190955;0.370226131;0.268341709
0;2S2;Square motion left;0.08919598;0.090954774;0.089698492;0.07701005;0.076130653;0.09660804;0.095854271;0.41080402;0.284924623;0.314572864;0.179899497;0.322487437;0.366959799;0.457286432;0.251758794;0.155778894;0.427512563;0.313442211;0.177135678;0.121984925;0.310552764;0.215326633;0.286432161;0.215326633;0.432788945;0.136809045;0.243969849;0.281155779
0;2S3;Square motion left;0.064572864;0.061557789;0.058040201;0.059547739;0.063442211;0.068467337;0.066457286;0.391834171;0.318467337;0.33718593;0.240201005;0.202638191;0.228140704;0.445477387;0.33919598;0.228517588;0.248115578;0.206909548;0.272738693;0.183668342;0.258417085;0.189572864;0.326884422;0.195226131;0.265326633;0.147738693;0.215829146;0.183291457
0;2S4;Square motion left;0.070226131;0.069095477;0.08040201;0.06419598;0.06281407;0.084045226;0.067336683;0.317839196;0.295728643;0.269346734;0.167085427;0.351884422;0.250251256;0.319472362;0.226884422;0.144974874;0.337562814;0.220351759;0.185929648;0.128015075;0.393718593;0.169472362;0.311557789;0.240452261;0.388944724;0.15540201;0.307035176;0.240577889
0;2S5;Square motion left;0.070100503;0.079396985;0.073492462;0.068969849;0.064698492;0.09120603;0.084170854;0.368592965;0.293844221;0.348869347;0.230778894;0.295603015;0.328266332;0.337060302;0.264824121;0.176884422;0.34861809;0.271231156;0.220100503;0.150125628;0.294974874;0.219472362;0.302261307;0.222738693;0.37361809;0.149748744;0.262311558;0.303015075
0;2S6;Square motion left;0.051507538;0.054020101;0.057035176;0.049371859;0.054522613;0.061557789;0.064447236;0.560552764;0.302261307;0.381155779;0.235552764;0.343844221;0.330025126;0.451758794;0.284422111;0.196984925;0.439698492;0.268341709;0.176507538;0.149748744;0.400251256;0.191457286;0.345226131;0.207286432;0.356532663;0.181658291;0.439447236;0.292462312
0;2S7;Square motion left;0.067462312;0.067211055;0.071356784;0.07298995;0.076758794;0.075251256;0.07839196;0.395100503;0.32701005;0.327512563;0.28178392;0.302261307;0.324120603;0.485929648;0.21218593;0.187437186;0.31758794;0.229145729;0.191582915;0.169221106;0.283040201;0.18718593;0.377512563;0.218844221;0.345226131;0.207035176;0.314321608;0.269221106
0;2S8;Square motion left;0.095834869;0.092082616;0.083517835;0.081480577;0.076981037;0.087815178;0.087688442;0.600565527;0.405904059;0.510627901;0.317593872;0.499937896;0.412562814;0.511562116;0.402150012;0.249529072;0.529375233;0.320226131;0.286464696;0.211352505;0.440690597;0.23241206;0.379002888;0.342690349;0.379145729;0.243696435;0.320979899;0.413190955
0;2S9;Square motion left;0.065326633;0.06620603;0.072738693;0.075;0.072738693;0.071482412;0.074120603;0.50138191;0.318592965;0.343341709;0.193467337;0.382788945;0.292713568;0.527763819;0.236055276;0.145477387;0.491080402;0.208668342;0.16959799;0.114949749;0.410427136;0.154020101;0.303643216;0.209547739;0.413944724;0.132160804;0.274246231;0.235175879
0;2S10;Square motion left;0.081030151;0.076005025;0.080527638;0.081658291;0.069849246;0.090954774;0.099874372;0.499748744;0.326507538;0.404522613;0.203266332;0.415954774;0.333165829;0.560050251;0.254648241;0.149246231;0.475753769;0.227261307;0.174748744;0.113944724;0.399246231;0.166582915;0.433542714;0.254773869;0.455150754;0.142964824;0.291582915;0.283919598
0;2S11;Square motion left;0.090954774;0.095603015;0.08781407;0.086306533;0.086934673;0.108165829;0.111432161;0.465703518;0.363190955;0.444095477;0.21959799;0.369974874;0.242085427;0.507914573;0.339447236;0.179773869;0.414447236;0.211934673;0.258417085;0.148115578;0.367085427;0.171733668;0.29798995;0.284296482;0.262562814;0.168467337;0.221356784;0.272738693
0;2S12;Square motion left;0.057286432;0.056281407;0.05678392;0.058542714;0.061432161;0.060301508;0.063944724;0.504899497;0.302512563;0.436683417;0.220979899;0.380653266;0.308040201;0.465452261;0.272864322;0.162437186;0.452135678;0.224497487;0.182914573;0.129899497;0.334170854;0.163819095;0.364070352;0.256281407;0.397236181;0.154773869;0.298492462;0.292085427
0;2S13;Square motion left;0.073994975;0.076256281;0.08241206;0.072110553;0.066834171;0.087688442;0.080653266;0.457537688;0.261683417;0.438190955;0.205276382;0.38919598;0.415577889;0.445728643;0.273994975;0.14321608;0.580150754;0.273366834;0.177512563;0.114321608;0.39798995;0.170979899;0.365703518;0.260175879;0.539698492;0.141457286;0.300125628;0.299120603
0;S2;Resting open;0.154788697;0.149912478;0.142910728;0.166666667;0.17791948;0.138784696;0.145286322;0.939984996;0.606151538;0.597524381;0.495873968;0.71767942;0.42448112;0.615028757;0.595773943;0.492123031;0.719429857;0.423855964;0.448237059;0.379969992;0.574018505;0.333833458;0.728182046;0.592648162;0.562265566;0.483995999;0.565016254;0.466116529
0;S3;Resting open;0.158539635;0.131032758;0.140660165;0.148287072;0.14016004;0.114028507;0.132283071;0.494498625;0.414103526;0.549762441;0.32508127;0.398349587;0.466741685;0.461990498;0.364591148;0.234933733;0.382345586;0.319454864;0.295073768;0.211427857;0.323205801;0.268942236;0.40260065;0.331082771;0.550887722;0.221930483;0.369592398;0.355588897
0;S5;Resting open;0.133283321;0.134658665;0.146661665;0.131282821;0.138034509;0.124156039;0.122405601;0.451612903;0.295823956;0.454113528;0.340460115;0.412353088;0.355588897;0.478369592;0.279069767;0.264566142;0.452113028;0.241935484;0.205676419;0.197674419;0.383345836;0.179169792;0.430607652;0.287946987;0.397724431;0.232933233;0.331957989;0.287446862
0;S6;Resting open;0.130157539;0.122905726;0.108777194;0.141285321;0.138409602;0.113153288;0.13515879;0.516629157;0.343460865;0.443985996;0.338584646;0.393223306;0.436984246;0.405726432;0.369717429;0.298324581;0.439109777;0.370717679;0.251187797;0.212428107;0.377219305;0.258189547;0.474618655;0.293573393;0.491372843;0.246061515;0.443610903;0.336459115
0;S7;Resting open;0.12128032;0.107276819;0.109402351;0.126406602;0.129282321;0.101650413;0.102650663;0.530382596;0.507376844;0.562265566;0.392223056;0.487621905;0.43635909;0.584396099;0.388347087;0.284446112;0.473868467;0.351962991;0.373593398;0.26744186;0.483370843;0.32208052;0.53475869;0.395348837;0.486371593;0.300700175;0.441110278;0.414353588
0;S10;Resting open;0.11227807;0.116154039;0.111777944;0.106151538;0.111902976;0.103525881;0.103525881;0.679169792;0.500500125;0.604776194;0.410602651;0.500625156;0.571517879;0.709302326;0.426981745;0.306826707;0.593648412;0.413978495;0.32308077;0.243935984;0.518504626;0.309327332;0.623655914;0.34596149;0.734433608;0.255813953;0.554263566;0.352963241
0;S11;Resting open;0.142035509;0.133283321;0.127906977;0.139409852;0.13815954;0.110902726;0.118779695;0.662915729;0.48712178;0.708302076;0.346711678;0.485871468;0.491122781;0.627656914;0.5020005;0.273568392;0.55763941;0.414103526;0.378594649;0.234058515;0.530007502;0.324456114;0.422980745;0.407976994;0.54576144;0.242685671;0.349712428;0.425981495
0;S13;Resting open;0.129032258;0.122530633;0.114653663;0.130782696;0.135283821;0.109652413;0.12228057;0.526506627;0.41347837;0.547386847;0.411477869;0.40260065;0.455863966;0.61727932;0.396349087;0.310202551;0.475618905;0.356089022;0.317829457;0.26044011;0.437984496;0.294323581;0.548762191;0.362590648;0.616029007;0.304701175;0.535258815;0.390097524
0;S14;Resting open;0.140035009;0.13815954;0.109277319;0.140285071;0.143785946;0.111652913;0.119779945;0.372843211;0.213303326;0.394348587;0.293698425;0.329582396;0.331207802;0.363590898;0.302325581;0.226931733;0.409102276;0.258189547;0.181670418;0.159664916;0.247186797;0.159664916;0.380095024;0.285696424;0.38472118;0.211927982;0.33395849;0.3012003
0;S15;Resting open;0.113403351;0.11227807;0.109652413;0.125031258;0.136909227;0.0923981;0.089522381;0.633908477;0.479994999;0.604026007;0.347711928;0.502875719;0.389472368;0.605526382;0.408852213;0.261190298;0.473368342;0.278944736;0.322580645;0.219804951;0.456114029;0.245436359;0.539384846;0.370717679;0.469867467;0.238434609;0.372843211;0.389222306
0;S16;Resting open;0.105526382;0.102650663;0.102650663;0.120780195;0.13215804;0.094273568;0.105151288;0.527506877;0.43835959;0.482995749;0.307326832;0.391972993;0.322580645;0.504876219;0.394723681;0.258564641;0.41247812;0.283195799;0.355463866;0.247686922;0.363965991;0.247436859;0.445611403;0.339709927;0.389847462;0.23355839;0.309702426;0.297824456
0;S18;Resting open;0.169792448;0.159164791;0.145911478;0.172543136;0.179044761;0.122405601;0.12528132;0.649037259;0.474493623;0.552263066;0.385221305;0.43835959;0.343710928;0.61227807;0.450612653;0.317454364;0.489997499;0.290447612;0.34296074;0.25843961;0.453113278;0.218429607;0.545886472;0.325581395;0.395973993;0.254938735;0.404226057;0.310327582
0;S20;Resting open;0.135033758;0.129407352;0.122405601;0.160665166;0.17791948;0.109402351;0.125531383;0.662165541;0.444986247;0.598024506;0.449737434;0.475868967;0.512253063;0.581145286;0.492748187;0.370467617;0.573768442;0.430982746;0.360590148;0.295823956;0.441610403;0.30220055;0.60740185;0.355213803;0.458614654;0.283070768;0.409477369;0.396849212
0;S21;Resting open;0.111527882;0.110902726;0.1024006;0.12728182;0.133408352;0.095148787;0.114903726;0.475493873;0.422230558;0.503375844;0.330082521;0.392348087;0.380595149;0.522005501;0.377094274;0.272818205;0.392473118;0.3032008;0.322705676;0.229432358;0.385096274;0.268942236;0.431482871;0.338584646;0.429232308;0.256314079;0.359589897;0.366091523
0;S22;Resting open;0.246936734;0.232933233;0.239309827;0.24556139;0.244436109;0.207176794;0.205926482;0.672168042;0.581645411;0.66204051;0.52588147;0.488122031;0.523380845;0.628782196;0.544386097;0.445486372;0.484621155;0.450737684;0.498124531;0.423605901;0.459364841;0.392098025;0.609152288;0.448487122;0.560140035;0.383220805;0.481620405;0.48112028
0;S23;Resting open;0.122030508;0.128657164;0.123155789;0.12028007;0.139784946;0.114153538;0.121780445;0.588397099;0.448862216;0.575393848;0.471367842;0.471492873;0.483495874;0.60340085;0.424731183;0.359464866;0.504251063;0.382845711;0.33495874;0.293823456;0.447736934;0.309577394;0.579394849;0.366591648;0.474993748;0.310452613;0.498124531;0.420855214
0;S24;Resting open;0.144911228;0.131532883;0.120030008;0.14216054;0.136409102;0.105776444;0.099274819;0.549387347;0.348962241;0.611652913;0.41647912;0.401225306;0.452113028;0.470742686;0.399349837;0.285696424;0.434983746;0.3072018;0.268317079;0.218304576;0.340585146;0.207551888;0.61727932;0.306451613;0.536509127;0.232433108;0.455988997;0.330082521
0;S2;Resting;0.130907727;0.129782446;0.115528882;0.142535634;0.147911978;0.121030258;0.124781195;0.948362091;0.616154039;0.598149537;0.481245311;0.718554639;0.436609152;0.628407102;0.596024006;0.478369592;0.717179295;0.433983496;0.429482371;0.35683921;0.552388097;0.319204801;0.757939485;0.604151038;0.628032008;0.49299825;0.615028757;0.504251063
0;S3;Resting;0.136409102;0.127031758;0.114153538;0.116404101;0.128532133;0.104026007;0.115028757;0.470742686;0.369092273;0.534883721;0.308577144;0.38472118;0.448612153;0.432233058;0.31607902;0.215553888;0.370717679;0.280195049;0.245686422;0.172043011;0.323830958;0.228057014;0.364966242;0.294573643;0.501625406;0.194048512;0.351462866;0.295823956
0;S5;Resting;0.099024756;0.109652413;0.119529882;0.096274069;0.099774944;0.088647162;0.075893973;0.397724431;0.219804951;0.454988747;0.292823206;0.406476619;0.326706677;0.450612653;0.224306077;0.188172043;0.421355339;0.175543886;0.140535134;0.131532883;0.308327082;0.122030508;0.447986997;0.245186297;0.433108277;0.190672668;0.331082771;0.230807702
0;S6;Resting;0.122405601;0.119779945;0.100775194;0.13515879;0.13215804;0.112778195;0.12428107;0.563390848;0.308702176;0.434233558;0.242185546;0.346211553;0.373593398;0.3995999;0.340460115;0.209802451;0.383220805;0.320330083;0.219179795;0.161415354;0.362715679;0.222930733;0.3935984;0.254688672;0.441610403;0.196049012;0.410727682;0.331707927
0;S7;Resting;0.146911728;0.138659665;0.135033758;0.146661665;0.138909727;0.119779945;0.127406852;0.551637909;0.49899975;0.473993498;0.352963241;0.456364091;0.423355839;0.623655914;0.383970993;0.276069017;0.481370343;0.317579395;0.353963491;0.249937484;0.474743686;0.286571643;0.47911978;0.32708177;0.433108277;0.252563141;0.430732683;0.336459115
0;S10;Resting;0.094273568;0.09539885;0.094898725;0.105776444;0.121155289;0.090522631;0.0943986;0.613653413;0.430107527;0.550512628;0.355338835;0.560765191;0.508377094;0.687296824;0.370592648;0.267191798;0.785946487;0.339209802;0.274443611;0.216554139;0.62728182;0.246186547;0.60340085;0.342835709;0.71467867;0.244936234;0.484621155;0.337834459
0;S11;Resting;0.129032258;0.113028257;0.102900725;0.130782696;0.131907977;0.081270318;0.097149287;0.683420855;0.463990998;0.77331833;0.498624656;0.413228307;0.533133283;0.628157039;0.564891223;0.38372093;0.519379845;0.43235809;0.386846712;0.293323331;0.479869967;0.319579895;0.624156039;0.372093023;0.621655414;0.26744186;0.492623156;0.416354089
0;S13;Resting;0.136284071;0.126406602;0.122530633;0.126156539;0.131782946;0.110402601;0.124156039;0.530007502;0.40060015;0.539634909;0.372468117;0.369967492;0.474618655;0.601650413;0.353963491;0.279694924;0.46724181;0.337084271;0.294823706;0.248562141;0.445736434;0.286696674;0.564391098;0.308952238;0.670417604;0.25443861;0.568517129;0.356964241
0;S14;Resting;0.12328082;0.119529882;0.102150538;0.13515879;0.135533883;0.088147037;0.105026257;0.447986997;0.265191298;0.4979995;0.361090273;0.391222806;0.413103276;0.440485121;0.390722681;0.285446362;0.454613653;0.301950488;0.240685171;0.197924481;0.281695424;0.189422356;0.47611903;0.31907977;0.464116029;0.236809202;0.37771943;0.33695924
0;S15;Resting;0.117904476;0.118529632;0.121405351;0.115153788;0.11627907;0.083770943;0.075143786;0.605526382;0.426606652;0.553138285;0.307326832;0.420855214;0.332333083;0.636409102;0.346836709;0.217804451;0.42748187;0.222805701;0.254563641;0.176419105;0.370717679;0.173418355;0.51487872;0.297699425;0.406476619;0.197049262;0.314203551;0.326706677
0;S16;Resting;0.103525881;0.102775694;0.109277319;0.11927982;0.136284071;0.089772443;0.096649162;0.540260065;0.442235559;0.531007752;0.369092273;0.445236309;0.424106027;0.535633908;0.429107277;0.325456364;0.414728682;0.332833208;0.376344086;0.311827957;0.381095274;0.276069017;0.527506877;0.374593648;0.493873468;0.279444861;0.370967742;0.395473868
0;S18;Resting;0.129782446;0.121780445;0.110527632;0.141410353;0.149537384;0.099899975;0.110902726;0.597649412;0.387846962;0.467866967;0.304076019;0.397724431;0.304576144;0.565141285;0.338084521;0.227806952;0.444236059;0.229432358;0.250062516;0.185671418;0.375968992;0.17491873;0.520755189;0.269067267;0.391097774;0.190797699;0.388847212;0.253563391
0;S20;Resting;0.120905226;0.110027507;0.129657414;0.152788197;0.175793948;0.094648662;0.109902476;0.452363091;0.34096024;0.444236059;0.304076019;0.330582646;0.431357839;0.494748687;0.368717179;0.242060515;0.509002251;0.372093023;0.344336084;0.248687172;0.404726182;0.286946737;0.582770693;0.273943486;0.434483621;0.177794449;0.29819955;0.394848712
0;S21;Resting;0.0983996;0.098774694;0.095023756;0.103775944;0.113028257;0.080395099;0.081270318;0.48512128;0.35983996;0.463990998;0.302700675;0.349837459;0.344586147;0.523630908;0.294948737;0.210052513;0.353713428;0.238684671;0.232683171;0.166666667;0.3052013;0.18392098;0.469617404;0.256939235;0.416354089;0.183170793;0.325831458;0.305701425
0;S22;Resting;0.223805951;0.220805201;0.220930233;0.209552388;0.202050513;0.156914229;0.155538885;0.682670668;0.56364091;0.655288822;0.437484371;0.468492123;0.44536134;0.652413103;0.514753688;0.350087522;0.45823956;0.365966492;0.43635909;0.325206302;0.416354089;0.298449612;0.539009752;0.399224806;0.490122531;0.284196049;0.367091773;0.453988497
0;S23;Resting;0.154163541;0.169667417;0.178669667;0.152538135;0.161665416;0.131032758;0.119904976;0.659289822;0.47211803;0.674418605;0.537259315;0.500375094;0.442860715;0.656539135;0.503625906;0.420105026;0.461365341;0.320455114;0.373093273;0.335458865;0.367966992;0.24356089;0.661415354;0.408727182;0.468742186;0.337709427;0.445986497;0.449237309
0;S24;Resting;0.131657914;0.121405351;0.108527132;0.132783196;0.134908727;0.085646412;0.0943986;0.534508627;0.307451863;0.624781195;0.443610903;0.37971993;0.467491873;0.474743686;0.343335834;0.266316579;0.473993498;0.272443111;0.220180045;0.188422106;0.309327332;0.184171043;0.678294574;0.249312328;0.595523881;0.194673668;0.487621905;0.253063266
0;S2;Square motion left;0.15879397;0.160552764;0.154899497;0.153768844;0.187688442;0.137688442;0.156909548;0.927638191;0.628015075;0.43379397;0.471356784;0.531155779;0.404648241;0.647361809;0.431407035;0.473115578;0.532663317;0.402512563;0.392839196;0.420603015;0.501758794;0.35879397;0.501884422;0.390703518;0.435929648;0.412939698;0.494472362;0.413065327
0;S3;Square motion left;0.170100503;0.161683417;0.14798995;0.161055276;0.16959799;0.129773869;0.139321608;0.604020101;0.500376884;0.617336683;0.458668342;0.468341709;0.481658291;0.603140704;0.462060302;0.35;0.462311558;0.37160804;0.380653266;0.295477387;0.437939698;0.316582915;0.547487437;0.404899497;0.557788945;0.318592965;0.495603015;0.419974874
0;S5;Square motion left;0.107160804;0.107788945;0.107537688;0.105150754;0.111934673;0.095351759;0.099497487;0.447110553;0.32160804;0.398241206;0.308417085;0.424120603;0.336055276;0.436683417;0.288567839;0.234924623;0.46218593;0.251633166;0.214698492;0.184045226;0.359422111;0.18919598;0.385175879;0.282914573;0.364321608;0.23379397;0.32701005;0.286180905
